"","V1","V2","cluster"
"48",10.1197176403761,9.71782612306508,1
"49",11.4559884018077,10.2290195954078,1
"50",10.996543931075,10.7818591878261,1
"51",9.22322337624141,9.38401008977762,1
"52",10.0465802991459,8.86961422255009,1
"53",10.5767187777506,8.71925057007854,1
"54",11.6254473018442,9.49930340925895,1
"55",11.6782972064809,9.58748011795033,1
"56",9.02771316457661,10.0253828644405,1
"57",10.027475330408,8.31981727769301,1
"58",11.0537508594044,8.88040089883886,1
"59",10.3356172115705,10.4947957681996,1
"60",10.1380527083272,9.88120797466805,1
"61",10.1976842588864,8.93130728938513,1
"62",9.19678677902995,8.88623486108043,1
"63",11.5800916885523,11.4978187661532,1
"64",10.2626454546718,8.76709880127893,1
"65",9.99627647110118,11.5116722827988,1
"66",9.52430171815336,10.7979164359912,1
"67",9.02599744111901,10.6893726946126,1
"68",9.04416089273611,8.76829293849181,1
"69",9.04310811585885,9.130217123216,1
"70",9.08931931990626,10.7412763023123,1
"71",10.0685115322291,9.67624924563381,1
"72",8.91349694971769,8.98407104962805,1
"73",9.23220981164455,8.88027993638764,1
"74",9.55182576492364,10.4717363730025,1
"75",8.81950932187502,11.4702569932617,1
"76",8.68857940806266,9.90347507299189,1
"77",12.3697199108343,10.8906264841083,1
"78",9.74781683580653,9.13423624433941,1
"79",10.5825859998459,9.98747065489014,1
"80",9.62514523891512,10.317885733879,1
"81",9.51119437376958,12.6586580254162,1
"82",11.6802782072131,10.779584014515,1
"83",10.7132405183555,9.45711806519686,1
"84",10.8857783727725,9.65140531835655,1
"85",8.99194542792641,11.8831825391195,1
"86",9.0710289198465,9.70580354338596,1
"87",9.38504972613791,9.05292420626836,1
"88",10.5989751448783,8.47638511956136,1
"89",9.79381099602369,9.42570458503115,1
"90",8.60983396313698,9.92958261299281,1
"91",9.56912046847885,9.40777462564363,1
"92",10.98111616163,10.5324093598464,1
"93",9.90954387626557,10.1564904914033,1
"94",9.26268830850828,9.79865879174111,1
"95",11.1021765950195,9.98325174741592,1
"96",10.1617886401115,12.0247613906015,1
"97",9.29630574921139,10.9607923816726,1
"98",11.7904850500931,8.93583484246246,1
"99",10.0176365451624,9.61009137075124,1
"100",9.50916724424841,8.95428234662441,1
"101",9.10378874014849,11.269387160706,1
"102",10.5938409511083,10.7756343208058,1
"103",11.5573703751621,9.63459820815739,1
"104",10.8165564485518,9.93936522452268,1
"105",9.49862168520262,10.92606272371,1
"106",10.0369376873908,8.93379982660655,1
"107",9.76154365156105,11.4952234430713,1
"108",11.1721585422708,8.54229279367195,1
"109",10.0950562297326,10.8476649639037,1
"110",8.375635474799,11.4085633515758,1
"111",9.45823963880094,10.2786647223526,1
"112",9.8060272604318,11.5761581805908,1
"113",8.52445236427137,9.85539178791304,1
"114",9.04679685613361,10.4065427288594,1
"115",12.2292621967384,8.4855029989659,1
"116",9.93829257751124,9.85272920976128,1
"117",11.5415930656486,9.01814433618634,1
"118",10.4965781781548,11.6969478823305,1
"119",9.73926368914675,9.29407141348832,1
"120",9.83882149545046,10.501321827202,1
"121",8.98646033473224,11.6147522321873,1
"122",10.0056419754492,7.09510093967269,1
"123",8.8928351860408,11.5475669290343,1
"124",9.02316964932471,9.89849654920623,1
"125",10.042650244628,8.40328198584086,1
"126",10.4909673739618,10.421603366974,1
"127",11.8739039019441,11.0345143300103,1
"128",10.0818103100869,9.91747623824766,1
"129",10.6060734279895,9.11257985664479,1
"130",10.105421391336,10.3528744736597,1
"131",10.5503933547832,8.8656690332648,1
"132",11.4623515410192,10.7021167154013,1
"133",12.5071111423653,8.10997286449162,1
"134",9.4101872042589,8.28549770124492,1
"135",9.57900210318725,10.3101413751419,1
"136",11.7025705845792,9.55661520114738,1
"137",8.80140291568691,9.69261908189459,1
"138",10.621054203327,10.1819021934147,1
"139",11.3184009302249,9.70109069083706,1
"140",8.35177826092122,10.9514984642901,1
"141",8.88687704889574,10.6169664720858,1
"142",10.5134937176814,10.3694591053932,1
"143",11.7238941299386,9.79385543894112,1
"144",8.68580486030547,10.0634740920218,1
"145",9.7680225508891,10.6350603268405,1
"146",11.6346442796301,8.19167242593652,1
"147",9.78611404873147,10.0703661405928,1
"148",10.5497076673306,9.30317645576509,1
"149",10.3905659436049,10.3814112603638,1
"150",9.98762722981346,9.87556501353939,1
"151",11.4667445953688,10.6739286811855,1
"152",11.9564252623749,9.73095899403054,1
"153",8.75544848036644,9.60429707346702,1
"154",10.0973966538178,9.76161305025551,1
"155",9.58817203834457,8.42278194977207,1
"156",9.2027238952192,8.90376321461262,1
"157",10.3083087497853,10.344795124661,1
"158",11.5396480864521,9.67048581259574,1
"159",10.9483893491907,9.52074441628858,1
"160",8.48511320640502,10.4345366509659,1
"161",9.48046333028295,9.16544096529917,1
"162",9.24335239417344,11.089503492753,1
"163",11.57243292074,11.0073643707396,1
"164",9.72684200268485,8.69032045741599,1
"165",10.2225738344641,11.1134331845205,1
"166",10.837394398385,10.3145167710317,1
"167",10.222218069411,9.15638461079844,1
"168",10.4438053258185,10.0557971123661,1
"169",10.0679723888682,9.79803825786474,1
"170",8.84198474403884,9.40725672570387,1
"171",10.76606538413,10.0389281191319,1
"172",10.0146468118721,9.81368303199588,1
"173",11.4005908273458,10.0184855746476,1
"174",10.2491960121335,10.1492207364808,1
"175",9.03676681933111,9.93353322280446,1
"176",11.2869220426154,10.4581252635705,1
"177",8.54797171010421,10.077342272222,1
"178",10.5598952727348,9.92505343185312,1
"179",10.7826976972047,9.82733143858743,1
"180",8.94870622396362,10.7294512753902,1
"181",10.2626652444506,10.5436578600038,1
"182",11.04106029894,10.1975061570722,1
"183",8.37042171307382,10.1210402271061,1
"184",8.36257804612915,9.46895688869805,1
"185",10.953679786402,8.27934934100992,1
"186",10.1063206178888,9.39133150376299,1
"187",9.69880302054034,10.9762025237024,1
"188",10.4560086735621,11.2944080688918,1
"189",8.8667977910454,9.13053964553732,1
"190",9.24502970772014,9.87036464728521,1
"191",8.99819866186927,9.18013171748583,1
"192",9.02544753324175,10.6043094055568,1
"193",10.5487875911449,10.9164326586142,1
"194",12.6615663660697,9.81974294317328,1
"195",10.6850147766818,13.2664145210929,1
"196",10.5606004593771,9.93098270431652,1
"197",9.02755706225531,9.453413411107,1
"198",8.31130766692003,8.427627295484,1
"199",9.59501284254917,10.3192864166441,1
"200",10.0404276803806,9.60999043740059,1
"201",0.531240795454635,-0.961892031593181,2
"202",1.58463149124167,0.96788388027682,2
"203",0.125620273847147,-0.709862321051215,2
"204",-0.912244149112932,1.05177436654931,2
"205",-0.752665541986005,-1.43967680686658,2
"206",-0.285711502993381,-1.03428514430179,2
"207",-0.0281450610737166,-0.366321503571827,2
"208",-1.11524838402907,-0.975556107626038,2
"209",1.12102335115291,0.324436723920096,2
"210",-0.56843275782537,-1.03442073701989,2
"211",-0.533017496322042,-0.981387367008526,2
"212",0.823414454415549,-0.3877827317997,2
"213",0.87936116068715,-2.17824465451885,2
"214",1.47371046445598,0.884770160214298,2
"215",2.28700232174838,0.553927409979317,2
"216",1.21064449805221,-0.642420672241982,2
"217",-0.157341139014676,-0.0966527033063926,2
"218",-1.50676455270425,-0.494770427365551,2
"219",-0.89769735382255,0.691780528376359,2
"220",1.11626041287741,0.183214158686327,2
"221",0.445439531734578,-0.250498221618031,2
"222",1.06483634839211,-0.457314689916531,2
"223",-0.412276889222246,-0.261077403724328,2
"224",0.151952065528407,-0.853190535529189,2
"225",-1.32235378076615,-0.150888978300673,2
"226",-0.182388116097359,0.949914397453482,2
"227",0.242792420246816,-0.117133845010333,2
"228",-1.1326673762913,0.632014718586273,2
"229",0.187528705849036,0.891597616223619,2
"230",-1.22358238762046,0.173834094721801,2
"231",-0.689383693305017,1.20416568420976,2
"232",0.697361065964674,-0.509779143921633,2
"233",-0.423553869608516,1.4002198437851,2
"234",1.79608808109351,0.427818645726657,2
"235",0.90700043259432,-0.254596054227172,2
"236",-0.566772986662596,-0.524112127316127,2
"237",0.61342083464633,-0.491158990144831,2
"238",-0.549269816193293,-0.356421174053494,2
"239",-0.268784877664608,-0.570530557975216,2
"240",-0.945340779465801,-0.547362147965103,2
"241",1.600607682829,0.701110289816722,2
"242",0.38816879380808,1.96826235929676,2
"243",0.0975859357092051,-1.27545881751387,2
"244",1.2543754963583,0.821381295068423,2
"245",-1.08597825229371,0.110527077970103,2
"246",0.180820473910357,0.773047936156972,2
"247",0.982656796292876,0.670090541285157,2
"248",-1.42074423316436,-0.236077268749334,2
"249",-0.97478485079952,-0.836082657017919,2
"250",-0.922495433556631,-1.12346400660762,2
"251",0.372286865099363,1.91073548251625,2
"252",0.911995606771757,-0.818595895928779,2
"253",-0.704475967617383,0.0608236062583374,2
"254",0.442359615730366,-1.57482473378038,2
"255",-2.23810786837405,-0.807482434917078,2
"256",1.52054052544686,-0.0355102267539823,2
"257",1.05389930123356,-0.0605529698232128,2
"258",0.953191516764153,-0.413277489248461,2
"259",0.0723272486158657,-0.647491550740166,2
"260",-0.78576971279016,-0.0651160593430046,2
"261",-0.519468725121353,0.690996779917052,2
"262",1.68817818361584,0.0418330432306442,2
"263",-0.366972954446483,-1.40234825020402,2
"264",-1.63109321264998,-2.20410435350158,2
"265",-0.577442970872428,0.337899468674974,2
"266",-1.63574476275572,-0.366197249535934,2
"267",0.44451328987808,0.494543972540749,2
"268",0.0934054407416471,1.3669180996155,2
"269",-0.543161703634026,-0.0157874167377629,2
"270",-0.696042597056006,-0.733402139091297,2
"271",1.89509839840338,0.44022282975694,2
"272",2.35036320479395,0.187517970546262,2
"273",-0.366249561323953,-0.477660651690245,2
"274",-0.000837262635030424,-0.21496718246946,2
"275",-1.39929250907947,0.0102513009660777,2
"276",-0.0314634103055139,1.17845107101658,2
"277",-1.59944409135707,0.486869778995957,2
"278",-1.68765549099515,-0.148746565640563,2
"279",-1.07993709074018,-1.66860333752089,2
"280",-0.125296417013655,-0.926282769066753,2
"281",-0.977711773156783,-1.31035798035521,2
"282",-0.795304386805694,-0.650701339896666,2
"283",-1.47283074440187,1.14135310150859,2
"284",-0.276922785057973,-1.70022186314686,2
"285",0.17714041546758,0.896585117708025,2
"286",1.05011258355629,-2.05931944026599,2
"287",-0.349087429036414,1.3781266419075,2
"288",-0.129223709286142,0.238152420165109,2
"289",1.14359606987101,0.876093518036253,2
"290",0.266010036819293,0.499601859721022,2
"291",-0.839572766567635,-2.23642853933588,2
"292",-0.69975632589198,-1.5690085696881,2
"293",-1.87273656315234,-2.1367019643842,2
"294",0.370073248455489,0.406829042136954,2
"295",2.84399542739264,-1.63858048072379,2
"296",-0.0497364818266291,-0.624359063986556,2
"297",0.28312824195421,0.099474151649913,2
"298",0.68208560152519,1.43177616530543,2
"299",-1.00946471403384,-1.21164826989078,2
"300",1.06986973409095,0.729071181172115,2
"301",0.173991997364552,-1.8140732755722,2
"302",0.976427558046549,-0.414875091248833,2
"303",0.868392155400894,0.540611308341799,2
"304",-1.45947349578005,0.377348192027695,2
"305",-0.19558706338004,0.834142152190018,2
"306",-3.21019571403265,0.506898253877606,2
"307",-1.12750444046225,0.170130323107728,2
"308",-1.54141798164802,1.36591636730427,2
"309",-0.45430949569344,0.958583194238972,2
"310",1.12024145395233,-0.00214804310132895,2
"311",-0.864004292856454,0.119136885882491,2
"312",0.500865023069344,0.141202695031903,2
"313",-0.783747955216118,0.66200762608776,2
"314",-1.0919930943853,0.962741059078181,2
"315",2.0282540935487,0.344218485283418,2
"316",-2.19707747424304,-0.0343007910907703,2
"317",0.719485427152444,0.664757955920638,2
"318",-0.149339619020006,-0.146044075180158,2
"319",-1.44931910649786,0.823254842148473,2
"320",-1.9670655486065,0.998355835880076,2
"321",0.706982798886226,0.764887587116757,2
"322",-0.0162293284225658,-0.0311584311909201,2
"323",1.3519939609256,0.275076180109832,2
"324",2.69212803112025,-0.805062672698319,2
"325",1.31568665140825,0.153266951061531,2
"326",0.150859986393275,-0.724115227605207,2
"327",0.633206699220254,-0.028380922290224,2
"328",0.476224999584962,-1.31266391535519,2
"329",-0.235339556499271,0.232504761567075,2
"330",0.0514447790899998,1.19896602664666,2
"331",-1.61145699198551,0.574922134949923,2
"332",-1.88213379959844,0.521395589358867,2
"333",1.23015725503387,1.70217354947291,2
"334",-1.0796114365079,0.810582817905778,2
"335",-0.606920454026746,1.16078452789342,2
"336",1.72929936810475,1.75245940834661,2
"337",-2.00743288934636,0.666850256666193,2
"338",0.773645226102984,-0.364087707178257,2
"339",0.0663002632218942,0.00291082655701391,2
"340",0.209315788851537,1.32249912285732,2
"341",-2.17889895351662,-0.0565330650395835,2
"342",-0.489842211135272,0.130411413167777,2
"343",-1.24033548056087,0.204177142284801,2
"344",0.866155473613253,0.978253538713972,2
"345",-2.80545216316349,-0.863871492492626,2
"346",-1.11408295346487,0.223456725838701,2
"347",0.696813380163447,-1.3578962086825,2
"348",0.592320717220154,-0.154048411370981,2
"349",-1.85177094432744,0.640633484821265,2
"350",-0.738403820913081,-1.92715884670399,2
"351",-1.34945455153862,-0.756054308151824,2
"352",-1.07333569053917,-0.755984792085522,2
"353",0.352381818675375,-0.429962593376009,2
"354",-0.659897026645276,-0.613883923408898,2
"355",0.426466767778948,2.13317453832647,2
"356",0.431455975265029,-0.400542694181081,2
"357",-1.96435825744435,0.879654181230571,2
"358",-0.752199517375494,-0.305506341435566,2
"359",0.377064987690632,0.426530666434017,2
"360",-0.935325048214559,-0.0200568179221717,2
"361",1.3389526518166,-0.590609285544638,2
"362",0.303885325037415,0.669025163560301,2
"363",-0.878310423038472,-0.188693121223467,2
"364",-0.460492012692125,-0.0856038729580268,2
"365",0.337178662206057,-1.15520175322608,2
"366",0.0305641911670087,1.429718350044,2
"367",-2.00044583162464,-1.88212702139735,2
"368",-1.28209322867309,-0.255905839853603,2
"369",-1.94238283460477,1.01230582757269,2
"370",1.10307789111119,-0.84405891301895,2
"371",-0.969520758439597,-0.405548746547367,2
"372",-0.798318969456252,0.0436695319423636,2
"373",0.441455313787141,-1.52672177149896,2
"374",-1.54473810493916,-0.563999005761541,2
"375",0.311284461087405,0.0601796302729136,2
"376",1.27706806453122,0.138673716133894,2
"377",-1.59742178628043,-0.220150032124202,2
"378",-2.44200626012372,-0.996958134293596,2
"379",-0.529188503838727,-0.804719082751039,2
"380",0.0892963842426347,-0.612435387945007,2
"381",1.22162436190774,-0.518981899555474,2
"382",0.791717821302047,3.18249514718512,2
"383",-0.508857864078854,0.265434447773271,2
"384",1.57182356285138,-0.48289818879489,2
"385",0.0118371589328355,-0.841164942154221,2
"386",-0.281365015789503,0.488896334805828,2
"387",-0.12961131567714,0.322020017535386,2
"388",-0.553052795182285,-0.276189463119283,2
"389",1.96711277212289,-0.228296479241442,2
"390",-1.86427754373691,2.16750799612067,2
"391",-0.103027274745622,1.41210264045006,2
"392",0.286723092788287,-0.0799028694269353,2
"393",0.21274163982432,-0.903050311325365,2
"394",-0.267799429813085,-1.03016540794663,2
"395",0.572682620917794,-0.333660580104032,2
"396",-0.281342187652575,0.365804416116857,2
"397",-1.48286967760976,-1.49480770260492,2
"398",-0.914961494394927,0.716755527027867,2
"399",-1.00869627810932,-0.77653091543917,2
"400",0.526817296154684,0.57487479655439,2
"401",0.868780496175613,9.55382195235564,3
"402",0.264737220206409,9.46000698127078,3
"403",0.334448094041539,10.0125934227765,3
"404",0.143999181402067,10.953014701043,3
"405",0.535038433169846,9.41636380040491,3
"406",-2.16146054579077,8.67978682391121,3
"407",0.810408939422794,11.3416651782524,3
"408",0.692552450910951,9.6768239907454,3
"409",-0.117309686794557,9.57732433905449,3
"410",-0.834689422503679,9.1853349387944,3
"411",0.793584084981052,10.1782776152545,3
"412",-0.620020464450358,8.73810369963051,3
"413",0.843913259332325,9.20393952228779,3
"414",2.46881665872735,11.343448183351,3
"415",-0.757355674535825,9.41621805421736,3
"416",-1.57513192375959,8.74306087287545,3
"417",-0.510614337772643,10.1020858322277,3
"418",-1.32517280071031,10.7089425872152,3
"419",1.82876765508277,10.1243493757161,3
"420",-0.97573880339788,10.6779976853883,3
"421",0.397104793960614,7.61617903237149,3
"422",0.988786314291868,9.98674846797126,3
"423",1.41245097846116,9.37931339397339,3
"424",0.952061462048917,9.32887032036123,3
"425",-0.50654284147635,10.4676356022176,3
"426",0.473669575939079,10.5590721673213,3
"427",-0.410937452615733,9.7511864619204,3
"428",-0.488627707513225,8.58385448278686,3
"429",-1.02608791599439,10.5308911645539,3
"430",0.427694123790446,9.9072784899214,3
"431",0.923735767448493,9.15818070021465,3
"432",-0.176791706073835,9.79816793468199,3
"433",-0.465663954295705,9.983886898165,3
"434",-0.762817904984715,10.0966473587515,3
"435",-1.22871073545667,10.0953590086658,3
"436",-0.469852676954475,11.0874244111107,3
"437",-0.621079623090068,10.9579422063801,3
"438",-0.845773039834747,8.85025881450624,3
"439",-0.497702814733174,9.36401894234701,3
"440",-1.25078229094513,8.23188395414343,3
"441",0.0194078689952829,11.1723827120827,3
"442",0.704724843672041,9.08596863857853,3
"443",0.119031241398676,8.76696298404,3
"444",1.26644200213922,10.0752015030139,3
"445",0.782114205274479,10.1672183029363,3
"446",-0.503206607850443,8.70881321172917,3
"447",-0.408067679630705,8.8444376796128,3
"448",-0.455951619356737,11.0415799271639,3
"449",0.146299037420799,9.72260236404072,3
"450",1.31969416866075,9.41457804659408,3
"451",1.08252390833866,9.98225760471933,3
"452",-0.286485888916785,10.4792558988966,3
"453",-1.8411290048483,9.9413668454907,3
"454",-0.816698149684289,11.9310430326509,3
"455",-1.17659954016123,10.6258586145288,3
"456",0.879622678592601,10.2432180745587,3
"457",0.577070322991864,8.60449206015701,3
"458",-0.351658128978896,9.78921262843126,3
"459",0.298492684628824,11.2771801361096,3
"460",-0.486625427776016,10.2420295571634,3
"461",0.627619418535494,8.50421502109506,3
"462",-0.387317835144684,12.1041401194877,3
"463",0.538422165451695,9.34186326018184,3
"464",0.298306981008913,10.0471201883565,3
"465",-0.0731248163750471,11.6431071309246,3
"466",1.44927727202984,10.303767378782,3
"467",0.443071119741878,9.07097561406079,3
"468",-0.837661863409168,10.590957574615,3
"469",1.44364902244433,9.62702458295021,3
"470",-1.43059921829625,9.37160405693001,3
"471",-2.41293008766742,9.72962852704172,3
"472",-0.333596267207298,12.7587927574139,3
"473",0.477012036311008,10.25439222122,3
"474",0.35332953023331,10.2067083654807,3
"475",0.992498944322953,9.75249609722278,3
"476",-0.46918611365603,10.6016266086556,3
"477",0.329892188554282,10.1084857669843,3
"478",2.14930880285922,8.40863710248872,3
"479",0.303252333413673,11.5586237464598,3
"480",0.882786766000431,10.3700543416513,3
"481",-0.814533313350859,9.39239475770787,3
"482",0.102571865817023,10.9226383211437,3
"483",1.43204247660901,10.0129506748005,3
"484",-1.10203120062689,11.4244599338865,3
"485",-1.61488875409364,8.77200911912748,3
"486",-0.577949520351327,9.99534619820896,3
"487",-0.190766988681641,8.33720476627022,3
"488",1.15959928202671,9.30561083875624,3
"489",1.20814570734656,9.68047447111131,3
"490",0.731269145274794,11.8363749937101,3
"491",-1.24735349810756,10.9212592729911,3
"492",-1.21435259598263,9.94859512343947,3
"493",-0.564159867060242,8.72395335929967,3
"494",-0.557031008035903,11.3983882343847,3
"495",-0.588614898755952,8.36175217947438,3
"496",-0.419742315138287,9.64911557488743,3
"497",0.543605000631938,9.74988338160718,3
"498",-0.437132925633411,11.0557888306436,3
"499",2.7515678520274,9.2566313916702,3
"500",1.27520040565339,9.78107836507299,3
"501",0.885161937018152,10.1143045156215,3
"502",-0.555854259981923,9.35439408300445,3
"503",0.170955450578767,10.7600955357398,3
"504",1.65322119436492,10.3137894937141,3
"505",0.0744286336036628,10.2118449880577,3
"506",-0.468828768883343,10.8862704854031,3
"507",0.109586080238688,9.01961445973477,3
"508",0.149558297822103,8.60197012032435,3
"509",0.0650816354080289,9.68569764829065,3
"510",0.661901428189664,10.8792093065004,3
"511",0.0520840012426402,10.5193448872063,3
"512",0.240591715706462,10.6125755257808,3
"513",-0.818238654697388,10.0005007783413,3
"514",-0.142385024584116,11.0605478551744,3
"515",-0.477381549453362,11.2651430925907,3
"516",0.231342932316816,9.59066062575986,3
"517",0.169539582801919,9.78824530731459,3
"518",1.00046819891489,9.11507716501508,3
"519",-1.48521590711535,10.2901903889832,3
"520",0.334662151466842,10.3241036985674,3
"521",0.856785470140535,12.5389698386477,3
"522",-1.53378216963719,9.55189630092396,3
"523",-0.753114523210562,9.70630376125863,3
"524",-0.0760474923939185,11.0024774966027,3
"525",0.964693774800396,10.621123339584,3
"526",-0.736556318838443,9.56678276904605,3
"527",0.206194402038977,9.17543970039992,3
"528",0.845828433415582,8.27563214960784,3
"529",0.182276435044197,11.003265268973,3
"530",0.15582969017509,10.0816753964844,3
"531",0.638843238010987,10.607580761679,3
"532",-0.91738431067932,9.81230437952026,3
"533",-1.03243201296265,9.53142785982083,3
"534",0.950558084422113,10.4127348516424,3
"535",-0.864407363721112,11.0263494626555,3
"536",-0.760489283707033,11.5264783672748,3
"537",-2.1005922373018,10.6836995862913,3
"538",-1.18703579674906,11.5564689437323,3
"539",-0.436144472714088,11.1223811284832,3
"540",0.0974798294305261,10.2496725566525,3
"541",-0.209102194750396,11.0633707128866,3
"542",0.23070958445054,9.89067252090166,3
"543",-0.126904014685432,10.7574391707917,3
"544",1.57060264896077,9.65684608478033,3
"545",0.720971348708025,11.6343862567753,3
"546",2.1533389901738,11.0906476688065,3
"547",-0.801519722166253,10.7771610541135,3
"548",-1.16574882355269,12.3738370675234,3
"549",-2.55797243354762,11.2336951933429,3
"550",0.977717226217386,11.2238558419415,3
"551",0.428410280747311,10.9556074959162,3
"552",-0.877836582225199,9.04320557844222,3
"553",0.228426216628251,10.6926026514936,3
"554",0.743219199236624,8.71390333465893,3
"555",1.09658835723501,9.67899902503112,3
"556",-0.506163190739932,10.300006007209,3
"557",-2.20309879208537,9.19014734651082,3
"558",-1.2871232341119,8.66994733979739,3
"559",0.169380194799122,9.51461548247833,3
"560",-0.492350658567073,9.77118524308902,3
"561",-0.406413347781944,11.0527816756045,3
"562",-1.84082226023843,8.96004432387198,3
"563",0.23740173671942,8.40232692626822,3
"564",-0.639983144708362,9.67659323309184,3
"565",-1.583442526733,11.0479110320579,3
"566",0.925783265383603,10.8297411832061,3
"567",1.85563990666544,10.6632916312737,3
"568",0.117571192156941,9.92025626260571,3
"569",-0.851639836472829,10.1905119050765,3
"570",-0.130458703697061,10.9325345508705,3
"571",0.722460096328021,10.6886493760615,3
"572",-0.00317636279905218,9.44769638789921,3
"573",0.391929731193287,9.92812106050797,3
"574",0.124138863218413,11.6908923705552,3
"575",2.34245097549972,10.3315462718023,3
"576",2.20202994547807,10.4182032690977,3
"577",0.626107775793004,10.3627707385764,3
"578",0.645633011834699,10.5107291035262,3
"579",-2.55969885128116,9.9873078075269,3
"580",-1.96997645872036,8.56545021394834,3
"581",0.124508037583778,9.2824975016122,3
"582",1.96787858449071,8.65647945710928,3
"583",1.19822665729366,11.477077869987,3
"584",0.960283298030508,8.99066785625668,3
"585",0.675380573222504,9.09273998987199,3
"586",0.191479907799231,10.9372001311667,3
"587",-1.32979439790333,9.55470542974696,3
"588",0.0609983225130597,8.68930000955786,3
"589",-1.02886686516444,7.78718437153838,3
"590",-0.334450197822367,9.90155823336136,3
"591",0.104541695109459,8.07307492346217,3
"592",-0.402015318359954,9.54915190555828,3
"593",-0.156574858852339,10.922525857745,3
"594",-0.126526875385866,8.37700885778305,3
"595",-0.259794613210699,10.3993353346791,3
"596",0.134439252084835,8.81489946857515,3
"597",0.4595022215872,9.26368134048616,3
"598",-0.644598633777947,11.0450951609541,3
"599",-2.92127317497351,11.3345591040466,3
"600",1.57174447806256,9.52226542417343,3
"601",7.63214590493887,-0.590657524800501,4
"602",9.35797283424814,1.3170684019118,4
"603",8.54723474557987,-0.5651066406159,4
"604",11.6856540667951,-0.112780161791151,4
"605",10.2121063874644,0.711789401026886,4
"606",12.7077411356033,-0.0252112183025352,4
"607",10.9573568548373,1.00166057538177,4
"608",10.0747106614595,-0.709687796280687,4
"609",10.3975580950758,1.89614857046963,4
"610",10.3108863367281,-2.47872057780087,4
"611",9.30066416853657,-0.911943977767175,4
"612",8.62322757241411,1.23514360804559,4
"613",10.1631755514368,0.661733090484764,4
"614",10.8744991359142,-0.198824628497628,4
"615",9.06069297104845,0.653658441104063,4
"616",8.53333666543672,1.36396659451828,4
"617",10.3280422109195,0.0372420211323921,4
"618",11.9077691010885,0.335466626151308,4
"619",9.60302802744983,0.495568408501408,4
"620",9.8524010922213,-1.11137043300751,4
"621",10.5509555464577,1.38496386040063,4
"622",8.43355281090946,2.28380511804598,4
"623",11.4687962362585,-1.14164436756349,4
"624",9.39423997098828,-1.37797919220637,4
"625",9.86039486887367,0.528111834750355,4
"626",10.3308768308913,0.0814196885584142,4
"627",10.18757961773,-0.799108749177389,4
"628",10.8756240190979,-0.25561596632052,4
"629",9.98243573869219,0.0268177821835137,4
"630",10.8095970100844,-1.46783779295139,4
"631",9.72868083059616,-0.630284533256134,4
"632",10.5957643396155,-0.839478967485211,4
"633",9.60240526209059,-0.885174677758676,4
"634",9.09848028822929,1.18320179828137,4
"635",9.40651215978198,-2.23174474144513,4
"636",10.4418476256011,1.62148966056068,4
"637",9.8500806310132,1.95407747745762,4
"638",9.8567720890215,-1.79336873547894,4
"639",11.7690024878478,1.02452473381545,4
"640",9.41088135416498,0.772192534416323,4
"641",11.5845056688402,-0.42859156750663,4
"642",8.54055682254547,-0.998781954037804,4
"643",10.6810885151484,0.283210587093827,4
"644",10.0083158601472,-2.75632036183044,4
"645",9.2970273242966,0.569311643901473,4
"646",10.2710841488093,1.25214097180492,4
"647",9.31833304561069,-0.623943582907764,4
"648",11.7273019960263,1.33764967910736,4
"649",9.26909066126389,0.535723795514562,4
